date,cpi,cpi_1,cpi_2,cpi_3,m4,m4_1,m4_2,m4_3,m4_lend,m4_lend_1,m4_lend_2,m4_lend_3,loans,loans_1,loans_2,loans_3,net_lend,net_lend_1,net_lend_2,net_lend_3,br,br_1,br_2,br_3,gscpi,gscpi_1,gscpi_2,gscpi_3,GBP/US,GBP/US_1,GBP/US_2,GBP/US_3,GBP/EU,GBP/EU_1,GBP/EU_2,GBP/EU_3,unemply,unemply_1,unemply_2,unemply_3,awe,awe_1,awe_2,awe_3,oil_pl,oil_pl_1,oil_pl_2,oil_pl_3,us_gdp,us_gdp_1,us_gdp_2,us_gdp_3,eu_gdp,eu_gdp_1,eu_gdp_2,eu_gdp_3,sr,sr_1,sr_2,sr_3,imp,imp_1,imp_2,imp_3,exp,exp_1,exp_2,exp_3,expp,expp_1,expp_2,expp_3,pop,pop_1,pop_2,pop_3,visa,visa_1,visa_2,visa_3,A_MoM,A_MoM_1,A_MoM_2,A_MoM_3,A_QoQ,A_QoQ_1,A_QoQ_2,A_QoQ_3,B_MoM,B_MoM_1,B_MoM_2,B_MoM_3,BE_MoM,BE_MoM_1,BE_MoM_2,BE_MoM_3,BE_QoQ,BE_QoQ_1,BE_QoQ_2,BE_QoQ_3,C_MoM,C_MoM_1,C_MoM_2,C_MoM_3,C_QoQ,C_QoQ_1,C_QoQ_2,C_QoQ_3,D_MoM,D_MoM_1,D_MoM_2,D_MoM_3,E_MoM,E_MoM_1,E_MoM_2,E_MoM_3,F_MoM,F_MoM_1,F_MoM_2,F_MoM_3,F_QoQ,F_QoQ_1,F_QoQ_2,F_QoQ_3,G_MoM,G_MoM_1,G_MoM_2,G_MoM_3,GT_MoM,GT_MoM_1,GT_MoM_2,GT_MoM_3,GT_QoQ,GT_QoQ_1,GT_QoQ_2,GT_QoQ_3,GVA_MoM,GVA_MoM_1,GVA_MoM_2,GVA_MoM_3,H_MoM,H_MoM_1,H_MoM_2,H_MoM_3,I_MoM,I_MoM_1,I_MoM_2,I_MoM_3,IOS_MoM,IOS_MoM_1,IOS_MoM_2,IOS_MoM_3,IOP_MoM,IOP_MoM_1,IOP_MoM_2,IOP_MoM_3,J_MoM,J_MoM_1,J_MoM_2,J_MoM_3,K_MoM,K_MoM_1,K_MoM_2,K_MoM_3,L_MoM,L_MoM_1,L_MoM_2,L_MoM_3,M_MoM,M_MoM_1,M_MoM_2,M_MoM_3,O_MoM,O_MoM_1,O_MoM_2,O_MoM_3,N_MoM,N_MoM_1,N_MoM_2,N_MoM_3,P_MoM,P_MoM_1,P_MoM_2,P_MoM_3,P3G_QoQ,P3G_QoQ_1,P3G_QoQ_2,P3G_QoQ_3,P3H_QoQ,P3H_QoQ_1,P3H_QoQ_2,P3H_QoQ_3,P3N_QoQ,P3N_QoQ_1,P3N_QoQ_2,P3N_QoQ_3,P51_QoQ,P51_QoQ_1,P51_QoQ_2,P51_QoQ_3,P51S_QoQ,P51S_QoQ_1,P51S_QoQ_2,P51S_QoQ_3,P6_QoQ,P6_QoQ_1,P6_QoQ_2,P6_QoQ_3,P7_QoQ,P7_QoQ_1,P7_QoQ_2,P7_QoQ_3,Q_MoM,Q_MoM_1,Q_MoM_2,Q_MoM_3,R_MoM,R_MoM_1,R_MoM_2,R_MoM_3,S_MoM,S_MoM_1,S_MoM_2,S_MoM_3,T_MoM,T_MoM_1,T_MoM_2,T_MoM_3
2016-09-01,100.898,100.571,100.624,100.422,5.3,3.9,3.7,1.6,3.0,2.7,3.6,2.2,6261.0,7877.0,7290.0,4805.0,8407.0,8247.0,5996.0,21223.0,0.2826086956521739,0.5,0.5,0.5,0.09554763828930032,-0.156730634944773,-0.2813764209480932,-0.7045539453774388,1.310439130434782,1.31407619047619,1.4209,1.452886363636364,1.168786956521739,1.188414285714286,1.264609090909091,1.285681818181818,4.8,5.0,4.9,4.9,494.0,496.0,493.0,493.0,22.20242454,22.80916397,21.85159123,20.47237646,,,4765677.3,,,,3350413.5,,,,0.58429,,,,0.600006228073253,,,,12.6052260966289,,,,11.0629222436969,,,,65607.0,,,,964847.0,,-0.1,0.5,0.9,1.4,,,-0.1,,-4.1,11.5,-2.4,2.3,-0.4,-0.3,-0.5,-1.5,,,1.1,,0.0,-1.3,-0.4,-1.0,,,1.0,,-0.5,-1.1,0.7,-7.4,-0.3,1.4,-1.4,0.4,-0.7,0.2,-0.7,-0.4,,,-1.2,,0.4,-0.4,-0.2,0.1,0.5,0.2,0.4,0.0,,,0.7,,0.29,0.1,0.22,-0.23,0.4,-0.2,1.1,-0.6,2.7,-2.4,1.6,1.4,0.5,0.2,0.4,0.0,-0.004,-0.003,-0.005,-0.015,1.7,0.1,2.9,0.8,3.4,1.6,0.2,0.9,-0.4,-0.2,0.4,-0.1,-0.6,0.0,-0.9,0.1,0.1,0.3,0.5,0.0,-0.8,-0.2,0.8,-0.7,1.1,0.1,-0.4,-1.0,,,0.1,,,,0.9,,,,0.0,,,,0.8,,,,-0.3,,,,3.0,,,,1.2,,-0.4,0.8,0.1,-0.5,-4.9,3.7,-0.1,0.0,0.6,0.7,0.5,-0.9,-1.5,-0.8,1.0,3.5
2016-10-01,101.138,100.898,100.571,100.624,6.3,5.3,3.9,3.7,3.3,3.0,2.7,3.6,4941.0,6261.0,7877.0,7290.0,6067.0,8407.0,8247.0,5996.0,0.25,0.2826086956521739,0.5,0.5,-0.2878856307635715,0.09554763828930032,-0.156730634944773,-0.2813764209480932,1.314204545454545,1.310439130434782,1.31407619047619,1.4209,1.17225,1.168786956521739,1.188414285714286,1.264609090909091,4.8,4.8,5.0,4.9,495.0,494.0,496.0,493.0,22.51125053,22.20242454,22.80916397,21.85159123,4799484.5,,,4765677.3,3366598.6,,,3350413.5,0.432933333333333,,,0.58429,0.667621355005006,,,0.600006228073253,-10.4575607565845,,,12.6052260966289,-15.0229105669591,,,11.0629222436969,65697.0,,,65607.0,846031.0,,,964847.0,-0.3,-0.1,0.5,0.9,1.4,,,-0.1,-4.2,-4.1,11.5,-2.4,0.1,-0.4,-0.3,-0.5,-1.4,,,1.1,0.7,0.0,-1.3,-0.4,-1.7,,,1.0,-0.6,-0.5,-1.1,0.7,-0.8,-0.3,1.4,-1.4,0.3,-0.7,0.2,-0.7,-0.8,,,-1.2,1.7,0.4,-0.4,-0.2,0.5,0.5,0.2,0.4,0.9,,,0.7,0.45,0.29,0.1,0.22,1.0,0.4,-0.2,1.1,2.0,2.7,-2.4,1.6,0.5,0.5,0.2,0.4,0.001,-0.004,-0.003,-0.005,0.9,1.7,0.1,2.9,0.8,3.4,1.6,0.2,-0.2,-0.4,-0.2,0.4,0.0,-0.6,0.0,-0.9,0.3,0.1,0.3,0.5,2.7,-0.8,-0.2,0.8,-0.7,1.1,0.1,-0.4,0.2,,,0.1,0.9,,,0.9,-0.7,,,0.0,2.8,,,0.8,2.4,,,-0.3,-2.7,,,3.0,3.4,,,1.2,-0.5,-0.4,0.8,0.1,-1.1,-4.9,3.7,-0.1,-0.1,0.6,0.7,0.5,0.1,-1.5,-0.8,1.0
2016-11-01,101.205,101.138,100.898,100.571,6.5,6.3,5.3,3.9,3.6,3.3,3.0,2.7,4682.0,4941.0,6261.0,7877.0,9623.0,6067.0,8407.0,8247.0,0.25,0.25,0.2826086956521739,0.5,-0.04910186771669887,-0.2878856307635715,0.09554763828930032,-0.156730634944773,1.232928571428572,1.314204545454545,1.310439130434782,1.31407619047619,1.118966666666667,1.17225,1.168786956521739,1.188414285714286,4.8,4.8,4.8,5.0,497.0,495.0,494.0,496.0,25.67226268,22.51125053,22.20242454,22.80916397,,4799484.5,,,,3366598.6,,,,0.432933333333333,,,,0.667621355005006,,,,-10.4575607565845,,,,-15.0229105669591,,,,65697.0,,,,846031.0,,,-0.7,-0.3,-0.1,0.5,,1.4,,,-8.4,-4.2,-4.1,11.5,-1.8,0.1,-0.4,-0.3,,-1.4,,,-2.3,0.7,0.0,-1.3,,-1.7,,,0.2,-0.6,-0.5,-1.1,3.3,-0.8,-0.3,1.4,-1.4,0.3,-0.7,0.2,,-0.8,,,0.3,1.7,0.4,-0.4,0.2,0.5,0.5,0.2,,0.9,,,-0.18,0.45,0.29,0.1,-0.3,1.0,0.4,-0.2,-1.5,2.0,2.7,-2.4,0.2,0.5,0.5,0.2,-0.018,0.001,-0.004,-0.003,0.4,0.9,1.7,0.1,1.0,0.8,3.4,1.6,0.3,-0.2,-0.4,-0.2,0.6,0.0,-0.6,0.0,0.1,0.3,0.1,0.3,-1.0,2.7,-0.8,-0.2,-0.3,-0.7,1.1,0.1,,0.2,,,,0.9,,,,-0.7,,,,2.8,,,,2.4,,,,-2.7,,,,3.4,,,1.1,-0.5,-0.4,0.8,1.1,-1.1,-4.9,3.7,-1.6,-0.1,0.6,0.7,0.9,0.1,-1.5,-0.8
2016-12-01,101.421,101.205,101.138,100.898,6.5,6.5,6.3,5.3,4.0,3.6,3.3,3.0,4500.0,4682.0,4941.0,6261.0,18.0,9623.0,6067.0,8407.0,0.25,0.25,0.25,0.2826086956521739,-0.306963479543299,-0.04910186771669887,-0.2878856307635715,0.09554763828930032,1.243095454545454,1.232928571428572,1.314204545454545,1.310439130434782,1.153286363636363,1.118966666666667,1.17225,1.168786956521739,4.7,4.8,4.8,4.8,498.0,497.0,495.0,494.0,23.76059212,25.67226268,22.51125053,22.20242454,,,4799484.5,,,,3366598.6,,,,0.432933333333333,,,,0.667621355005006,,,,-10.4575607565845,,,,-15.0229105669591,,,,65697.0,,,,846031.0,,1.0,-0.7,-0.3,-0.1,,,1.4,,7.3,-8.4,-4.2,-4.1,1.4,-1.8,0.1,-0.4,,,-1.4,,1.1,-2.3,0.7,0.0,,,-1.7,,2.8,0.2,-0.6,-0.5,-0.7,3.3,-0.8,-0.3,0.5,-1.4,0.3,-0.7,,,-0.8,,0.0,0.3,1.7,0.4,0.3,0.2,0.5,0.5,,,0.9,,0.44,-0.18,0.45,0.29,-0.9,-0.3,1.0,0.4,1.4,-1.5,2.0,2.7,0.3,0.2,0.5,0.5,0.014,-0.018,0.001,-0.004,-0.6,0.4,0.9,1.7,0.5,1.0,0.8,3.4,0.2,0.3,-0.2,-0.4,-0.2,0.6,0.0,-0.6,0.5,0.1,0.3,0.1,0.7,-1.0,2.7,-0.8,-0.1,-0.3,-0.7,1.1,,,0.2,,,,0.9,,,,-0.7,,,,2.8,,,,2.4,,,,-2.7,,,,3.4,,0.7,1.1,-0.5,-0.4,4.7,1.1,-1.1,-4.9,1.9,-1.6,-0.1,0.6,0.1,0.9,0.1,-1.5
2017-01-01,101.9,101.421,101.205,101.138,6.3,6.5,6.5,6.3,3.9,4.0,3.6,3.3,1780.0,4500.0,4682.0,4941.0,13432.0,18.0,9623.0,6067.0,0.25,0.25,0.25,0.25,-0.2225599614213873,-0.306963479543299,-0.04910186771669887,-0.2878856307635715,1.246668181818182,1.243095454545454,1.232928571428572,1.314204545454545,1.182804545454545,1.153286363636363,1.118966666666667,1.17225,4.7,4.7,4.8,4.8,496.0,498.0,497.0,495.0,26.95391733,23.76059212,25.67226268,22.51125053,4826088.0,,,4799484.5,3391344.3,,,3366598.6,0.389163333333333,,,0.432933333333333,0.716491408894574,,,0.667621355005006,16.7635373578275,,,-10.4575607565845,5.39782377282663,,,-15.0229105669591,65787.0,,,65697.0,547309.0,,,846031.0,2.3,1.0,-0.7,-0.3,0.5,,,1.4,1.2,7.3,-8.4,-4.2,2.0,1.4,-1.8,0.1,-0.3,,,-1.4,3.2,1.1,-2.3,0.7,-0.1,,,-1.7,-3.8,2.8,0.2,-0.6,-0.5,-0.7,3.3,-0.8,3.5,0.5,-1.4,0.3,0.0,,,-0.8,1.5,0.0,0.3,1.7,0.2,0.3,0.2,0.5,1.0,,,0.9,0.67,0.44,-0.18,0.45,-0.2,-0.9,-0.3,1.0,1.1,1.4,-1.5,2.0,0.2,0.3,0.2,0.5,0.02,0.014,-0.018,0.001,-0.7,-0.6,0.4,0.9,-0.4,0.5,1.0,0.8,-0.4,0.2,0.3,-0.2,0.9,-0.2,0.6,0.0,-0.1,0.5,0.1,0.3,0.2,0.7,-1.0,2.7,0.2,-0.1,-0.3,-0.7,-0.4,,,0.2,0.0,,,0.9,0.5,,,-0.7,-0.9,,,2.8,-3.7,,,2.4,4.0,,,-2.7,-2.4,,,3.4,0.5,0.7,1.1,-0.5,-2.2,4.7,1.1,-1.1,2.6,1.9,-1.6,-0.1,-2.6,0.1,0.9,0.1
2017-02-01,101.356,101.9,101.421,101.205,6.9,6.3,6.5,6.5,5.6,3.9,4.0,3.6,5235.0,1780.0,4500.0,4682.0,-3846.0,13432.0,18.0,9623.0,0.25,0.25,0.25,0.25,0.1660195911509688,-0.2225599614213873,-0.306963479543299,-0.04910186771669887,1.234854545454546,1.246668181818182,1.243095454545454,1.232928571428572,1.161477272727273,1.182804545454545,1.153286363636363,1.118966666666667,4.6,4.7,4.7,4.8,497.0,496.0,498.0,497.0,28.39170686,26.95391733,23.76059212,25.67226268,,4826088.0,,,,3391344.3,,,,0.389163333333333,,,,0.716491408894574,,,,16.7635373578275,,,,5.39782377282663,,,,65787.0,,,,547309.0,,,2.5,2.3,1.0,-0.7,,0.5,,,-2.6,1.2,7.3,-8.4,-1.2,2.0,1.4,-1.8,,-0.3,,,-1.7,3.2,1.1,-2.3,,-0.1,,,0.1,-3.8,2.8,0.2,2.0,-0.5,-0.7,3.3,1.2,3.5,0.5,-1.4,,0.0,,,-1.0,1.5,0.0,0.3,0.3,0.2,0.3,0.2,,1.0,,,0.16,0.67,0.44,-0.18,0.8,-0.2,-0.9,-0.3,0.4,1.1,1.4,-1.5,0.3,0.2,0.3,0.2,-0.012,0.02,0.014,-0.018,-1.2,-0.7,-0.6,0.4,-0.9,-0.4,0.5,1.0,-0.1,-0.4,0.2,0.3,1.7,0.9,-0.2,0.6,0.1,-0.1,0.5,0.1,1.0,0.2,0.7,-1.0,0.2,0.2,-0.1,-0.3,,-0.4,,,,0.0,,,,0.5,,,,-0.9,,,,-3.7,,,,4.0,,,,-2.4,,,3.0,0.5,0.7,1.1,3.6,-2.2,4.7,1.1,-0.7,2.6,1.9,-1.6,-2.0,-2.6,0.1,0.9
2017-03-01,102.088,101.356,101.9,101.421,5.9,6.9,6.3,6.5,4.5,5.6,3.9,4.0,4626.0,5235.0,1780.0,4500.0,19876.0,-3846.0,13432.0,18.0,0.25,0.25,0.25,0.25,0.1499881449659489,0.1660195911509688,-0.2225599614213873,-0.306963479543299,1.24897,1.234854545454546,1.246668181818182,1.243095454545454,1.17326,1.161477272727273,1.182804545454545,1.153286363636363,4.6,4.6,4.7,4.7,499.0,497.0,496.0,498.0,28.15930314,28.39170686,26.95391733,23.76059212,,,4826088.0,,,,3391344.3,,,,0.389163333333333,,,,0.716491408894574,,,,16.7635373578275,,,,5.39782377282663,,,,65787.0,,,,547309.0,,1.8,2.5,2.3,1.0,,,0.5,,-4.0,-2.6,1.2,7.3,-0.6,-1.2,2.0,1.4,,,-0.3,,-0.4,-1.7,3.2,1.1,,,-0.1,,-2.5,0.1,-3.8,2.8,0.7,2.0,-0.5,-0.7,0.4,1.2,3.5,0.5,,,0.0,,0.5,-1.0,1.5,0.0,0.2,0.3,0.2,0.3,,,1.0,,0.15,0.16,0.67,0.44,0.5,0.8,-0.2,-0.9,2.6,0.4,1.1,1.4,0.2,0.3,0.2,0.3,-0.006,-0.012,0.02,0.014,0.5,-1.2,-0.7,-0.6,0.6,-0.9,-0.4,0.5,-0.2,-0.1,-0.4,0.2,-1.7,1.7,0.9,-0.2,0.2,0.1,-0.1,0.5,1.3,1.0,0.2,0.7,1.0,0.2,0.2,-0.1,,,-0.4,,,,0.0,,,,0.5,,,,-0.9,,,,-3.7,,,,4.0,,,,-2.4,,-0.6,3.0,0.5,0.7,0.7,3.6,-2.2,4.7,1.1,-0.7,2.6,1.9,-2.3,-2.0,-2.6,0.1
2017-04-01,102.482,102.088,101.356,101.9,6.8,5.9,6.9,6.3,4.9,4.5,5.6,3.9,6520.0,4626.0,5235.0,1780.0,5928.0,19876.0,-3846.0,13432.0,0.25,0.25,0.25,0.25,0.0748359628412353,0.1499881449659489,0.1660195911509688,-0.2225599614213873,1.234821739130435,1.24897,1.234854545454546,1.246668181818182,1.154843478260869,1.17326,1.161477272727273,1.182804545454545,4.5,4.6,4.6,4.7,501.0,499.0,497.0,496.0,27.0576761,28.15930314,28.39170686,26.95391733,4849585.8,,,4826088.0,3420339.3,,,3391344.3,0.354836666666667,,,0.389163333333333,0.754675596670372,,,0.716491408894574,6.78639155991421,,,16.7635373578275,14.5417509755536,,,5.39782377282663,65876.0,,,65787.0,620690.0,,,547309.0,0.2,1.8,2.5,2.3,5.7,,,0.5,0.5,-4.0,-2.6,1.2,-0.9,-0.6,-1.2,2.0,-0.2,,,-0.3,-0.5,-0.4,-1.7,3.2,0.3,,,-0.1,-5.3,-2.5,0.1,-3.8,0.3,0.7,2.0,-0.5,0.6,0.4,1.2,3.5,4.2,,,0.0,0.4,0.5,-1.0,1.5,0.1,0.2,0.3,0.2,0.7,,,1.0,0.04,0.15,0.16,0.67,0.2,0.5,0.8,-0.2,-0.9,2.6,0.4,1.1,0.1,0.2,0.3,0.2,-0.009000000000000001,-0.006,-0.012,0.02,0.6,0.5,-1.2,-0.7,0.5,0.6,-0.9,-0.4,-0.2,-0.2,-0.1,-0.4,-0.2,-1.7,1.7,0.9,0.3,0.2,0.1,-0.1,1.2,1.3,1.0,0.2,-0.8,1.0,0.2,0.2,0.2,,,-0.4,0.7,,,0.0,1.8,,,0.5,1.7,,,-0.9,2.3,,,-3.7,1.7,,,4.0,1.2,,,-2.4,0.0,-0.6,3.0,0.5,-0.1,0.7,3.6,-2.2,1.5,1.1,-0.7,2.6,-1.0,-2.3,-2.0,-2.6
2017-05-01,102.949,102.482,102.088,101.356,8.2,6.8,5.9,6.9,6.1,4.9,4.5,5.6,2391.0,6520.0,4626.0,5235.0,7080.0,5928.0,19876.0,-3846.0,0.25,0.25,0.25,0.25,0.003362471731683405,0.0748359628412353,0.1499881449659489,0.1660195911509688,1.26381,1.234821739130435,1.24897,1.234854545454546,1.179675,1.154843478260869,1.17326,1.161477272727273,4.4,4.5,4.6,4.6,502.0,501.0,499.0,497.0,27.0669802,27.0576761,28.15930314,28.39170686,,4849585.8,,,,3420339.3,,,,0.354836666666667,,,,0.754675596670372,,,,6.78639155991421,,,,14.5417509755536,,,,65876.0,,,,620690.0,,,-0.7,0.2,1.8,2.5,,5.7,,,-2.4,0.5,-4.0,-2.6,0.4,-0.9,-0.6,-1.2,,-0.2,,,0.6,-0.5,-0.4,-1.7,,0.3,,,3.9,-5.3,-2.5,0.1,-3.1,0.3,0.7,2.0,0.6,0.6,0.4,1.2,,4.2,,,1.0,0.4,0.5,-1.0,0.4,0.1,0.2,0.3,,0.7,,,0.41,0.04,0.15,0.16,-0.4,0.2,0.5,0.8,1.1,-0.9,2.6,0.4,0.4,0.1,0.2,0.3,0.004,-0.009000000000000001,-0.006,-0.012,0.4,0.6,0.5,-1.2,0.7,0.5,0.6,-0.9,0.4,-0.2,-0.2,-0.1,0.7,-0.2,-1.7,1.7,0.5,0.3,0.2,0.1,-2.2,1.2,1.3,1.0,0.2,-0.8,1.0,0.2,,0.2,,,,0.7,,,,1.8,,,,1.7,,,,2.3,,,,1.7,,,,1.2,,,0.5,0.0,-0.6,3.0,2.9,-0.1,0.7,3.6,0.8,1.5,1.1,-0.7,1.3,-1.0,-2.3,-2.0
2017-06-01,103.309,102.949,102.482,102.088,6.8,8.2,6.8,5.9,5.8,6.1,4.9,4.5,6339.0,2391.0,6520.0,4626.0,9886.0,7080.0,5928.0,19876.0,0.25,0.25,0.25,0.25,-0.1399710083245502,0.003362471731683405,0.0748359628412353,0.1499881449659489,1.292678260869565,1.26381,1.234821739130435,1.24897,1.16925652173913,1.179675,1.154843478260869,1.17326,4.4,4.4,4.5,4.6,503.0,502.0,501.0,499.0,25.04761323,27.0669802,27.0576761,28.15930314,,,4849585.8,,,,3420339.3,,,,0.354836666666667,,,,0.754675596670372,,,,6.78639155991421,,,,14.5417509755536,,,,65876.0,,,,620690.0,,-1.2,-0.7,0.2,1.8,,,5.7,,0.3,-2.4,0.5,-4.0,0.5,0.4,-0.9,-0.6,,,-0.2,,0.9,0.6,-0.5,-0.4,,,0.3,,2.3,3.9,-5.3,-2.5,-4.4,-3.1,0.3,0.7,-1.0,0.6,0.6,0.4,,,4.2,,-1.3,1.0,0.4,0.5,0.2,0.4,0.1,0.2,,,0.7,,0.19,0.41,0.04,0.15,0.1,-0.4,0.2,0.5,-0.9,1.1,-0.9,2.6,0.2,0.4,0.1,0.2,0.005,0.004,-0.009000000000000001,-0.006,0.4,0.4,0.6,0.5,0.3,0.7,0.5,0.6,0.4,0.4,-0.2,-0.2,0.9,0.7,-0.2,-1.7,0.3,0.5,0.3,0.2,2.6,-2.2,1.2,1.3,0.0,0.2,-0.8,1.0,,,0.2,,,,0.7,,,,1.8,,,,1.7,,,,2.3,,,,1.7,,,,1.2,,0.3,0.5,0.0,-0.6,-0.3,2.9,-0.1,0.7,0.1,0.8,1.5,1.1,1.6,1.3,-1.0,-2.3
2017-07-01,103.284,103.309,102.949,102.482,5.5,6.8,8.2,6.8,5.3,5.8,6.1,4.9,6365.0,6339.0,2391.0,6520.0,2321.0,9886.0,7080.0,5928.0,0.25,0.25,0.25,0.25,0.09163069231685565,-0.1399710083245502,0.003362471731683405,0.0748359628412353,1.281331818181818,1.292678260869565,1.26381,1.234821739130435,1.140331818181818,1.16925652173913,1.179675,1.154843478260869,4.3,4.4,4.4,4.5,508.0,503.0,502.0,501.0,23.71748226,25.04761323,27.0669802,27.0576761,4876737.3,,,4849585.8,3447598.3,,,3420339.3,0.313453333333333,,,0.354836666666667,0.706299141469029,,,0.754675596670372,11.1674440348648,,,6.78639155991421,-23.7518326939574,,,14.5417509755536,65966.0,,,65876.0,1035470.0,,,620690.0,-0.9,-1.2,-0.7,0.2,-1.1,,,5.7,0.6,0.3,-2.4,0.5,-0.1,0.5,0.4,-0.9,-0.1,,,-0.2,0.0,0.9,0.6,-0.5,0.7,,,0.3,-0.8,2.3,3.9,-5.3,-1.0,-4.4,-3.1,0.3,0.3,-1.0,0.6,0.6,0.6,,,4.2,0.7,-1.3,1.0,0.4,0.0,0.2,0.4,0.1,0.7,,,0.7,-0.03,0.19,0.41,0.04,-1.0,0.1,-0.4,0.2,-0.5,-0.9,1.1,-0.9,0.0,0.2,0.4,0.1,-0.001,0.005,0.004,-0.009000000000000001,0.5,0.4,0.4,0.6,0.1,0.3,0.7,0.5,0.1,0.4,0.4,-0.2,0.0,0.9,0.7,-0.2,0.0,0.3,0.5,0.3,-0.5,2.6,-2.2,1.2,0.2,0.0,0.2,-0.8,0.5,,,0.2,-0.1,,,0.7,2.2,,,1.8,1.2,,,1.7,-0.5,,,2.3,2.7,,,1.7,2.7,,,1.2,-0.6,0.3,0.5,0.0,-1.9,-0.3,2.9,-0.1,-0.8,0.1,0.8,1.5,3.4,1.6,1.3,-1.0
2017-08-01,103.215,103.284,103.309,102.949,4.3,5.5,6.8,8.2,5.4,5.3,5.8,6.1,6581.0,6365.0,6339.0,2391.0,17821.0,2321.0,9886.0,7080.0,0.25,0.25,0.25,0.25,0.08706677919034318,0.09163069231685565,-0.1399710083245502,0.003362471731683405,1.299433333333334,1.281331818181818,1.292678260869565,1.26381,1.128085714285714,1.140331818181818,1.16925652173913,1.179675,4.3,4.3,4.4,4.4,504.0,508.0,503.0,502.0,23.55557936,23.71748226,25.04761323,27.0669802,,4876737.3,,,,3447598.3,,,,0.313453333333333,,,,0.706299141469029,,,,11.1674440348648,,,,-23.7518326939574,,,,65966.0,,,,1035470.0,,,-0.4,-0.9,-1.2,-0.7,,-1.1,,,-0.2,0.6,0.3,-2.4,0.8,-0.1,0.5,0.4,,-0.1,,,0.5,0.0,0.9,0.6,,0.7,,,-0.1,-0.8,2.3,3.9,4.6,-1.0,-4.4,-3.1,-0.9,0.3,-1.0,0.6,,0.6,,,0.9,0.7,-1.3,1.0,0.2,0.0,0.2,0.4,,0.7,,,0.23,-0.03,0.19,0.41,0.5,-1.0,0.1,-0.4,2.3,-0.5,-0.9,1.1,0.2,0.0,0.2,0.4,0.008,-0.001,0.005,0.004,-1.2,0.5,0.4,0.4,0.8,0.1,0.3,0.7,0.2,0.1,0.4,0.4,0.5,0.0,0.9,0.7,0.1,0.0,0.3,0.5,-0.6,-0.5,2.6,-2.2,0.2,0.2,0.0,0.2,,0.5,,,,-0.1,,,,2.2,,,,1.2,,,,-0.5,,,,2.7,,,,2.7,,,-0.7,-0.6,0.3,0.5,1.7,-1.9,-0.3,2.9,-0.5,-0.8,0.1,0.8,0.4,3.4,1.6,1.3
2017-09-01,103.785,103.215,103.284,103.309,4.5,4.3,5.5,6.8,5.8,5.4,5.3,5.8,7490.0,6581.0,6365.0,6339.0,12484.0,17821.0,2321.0,9886.0,0.25,0.25,0.25,0.25,0.3860571412898978,0.08706677919034318,0.09163069231685565,-0.1399710083245502,1.295130434782609,1.299433333333334,1.281331818181818,1.292678260869565,1.09684347826087,1.128085714285714,1.140331818181818,1.16925652173913,4.3,4.3,4.3,4.4,507.0,504.0,508.0,503.0,25.17034334,23.55557936,23.71748226,25.04761323,,,4876737.3,,,,3447598.3,,,,0.313453333333333,,,,0.706299141469029,,,,11.1674440348648,,,,-23.7518326939574,,,,65966.0,,,,1035470.0,,-0.1,-0.4,-0.9,-1.2,,,-1.1,,-2.7,-0.2,0.6,0.3,0.2,0.8,-0.1,0.5,,,-0.1,,0.5,0.5,0.0,0.9,,,0.7,,-0.5,-0.1,-0.8,2.3,0.2,4.6,-1.0,-4.4,1.8,-0.9,0.3,-1.0,,,0.6,,0.2,0.9,0.7,-1.3,0.1,0.2,0.0,0.2,,,0.7,,0.19,0.23,-0.03,0.19,0.4,0.5,-1.0,0.1,-1.3,2.3,-0.5,-0.9,0.1,0.2,0.0,0.2,0.002,0.008,-0.001,0.005,1.8,-1.2,0.5,0.4,-0.2,0.8,0.1,0.3,0.2,0.2,0.1,0.4,-0.7,0.5,0.0,0.9,-0.1,0.1,0.0,0.3,-0.5,-0.6,-0.5,2.6,0.1,0.2,0.2,0.0,,,0.5,,,,-0.1,,,,2.2,,,,1.2,,,,-0.5,,,,2.7,,,,2.7,,-0.5,-0.7,-0.6,0.3,0.2,1.7,-1.9,-0.3,2.8,-0.5,-0.8,0.1,-0.9,0.4,3.4,1.6
